year,pull_basis,airport,source_market_poo_country,inbound_pax,basis
2018,ND,BHD,JP,1123,one-way departures
2018,ND,BHD,AU,2996,one-way departures
2018,ND,DUB,MU,294,one-way departures
2018,ND,BHD,HR,97,one-way departures
2018,ND,DUB,TT,213,one-way departures
2018,ND,DUB,UA,3006,one-way departures
2018,ND,LDY,US,55,one-way departures
2018,ND,BHD,TW,240,one-way departures
2018,ND,BHD,AZ,65,one-way departures
2018,ND,BHD,MA,62,one-way departures
2018,ND,DUB,KG,76,one-way departures
2018,ND,BHD,KY,49,one-way departures
2018,ND,DUB,PE,251,one-way departures
2018,ND,BHD,IQ,167,one-way departures
2018,ND,LDY,CO,20,one-way departures
2018,ND,DUB,BN,42,one-way departures
2018,ND,DUB,AO,126,one-way departures
2018,ND,BHD,CL,133,one-way departures
2018,ND,BFS,FO,14,one-way departures
2018,ND,DUB,GT,210,one-way departures
2018,ND,BHD,LK,90,one-way departures
2018,ND,BFS,ZA,35,one-way departures
2018,ND,DUB,AM,82,one-way departures
2018,ND,DUB,MV,35,one-way departures
2018,ND,BHD,ME,21,one-way departures
2018,ND,DUB,HT,60,one-way departures
2018,ND,DUB,CG,21,one-way departures
2018,ND,BHD,CO,119,one-way departures
2018,ND,DUB,LA,41,one-way departures
2018,ND,BHD,MG,5,one-way departures
2018,ND,DUB,MQ,27,one-way departures
2018,ND,DUB,GN,40,one-way departures
2018,ND,BFS,IL,4,one-way departures
2018,ND,DUB,VG,22,one-way departures
2018,ND,BHD,MM,30,one-way departures
2018,ND,DUB,NE,45,one-way departures
2018,ND,BHD,ZM,56,one-way departures
2018,ND,BFS,FI,101,one-way departures
2018,ND,BFS,BE,22,one-way departures
2018,ND,BFS,DO,2,one-way departures
2018,ND,BHD,KZ,90,one-way departures
2018,ND,BHD,PR,19,one-way departures
2018,ND,BHD,JM,46,one-way departures
2018,ND,BHD,MD,5,one-way departures
2018,ND,BHD,NA,17,one-way departures
2018,ND,BHD,TZ,19,one-way departures
2018,ND,BHD,DJ,4,one-way departures
2018,ND,DUB,BS,65,one-way departures
2018,ND,DUB,MR,4,one-way departures
2018,ND,BHD,CI,6,one-way departures
2018,ND,BHD,SD,8,one-way departures
2018,ND,BHD,BF,4,one-way departures
2018,ND,DUB,BB,195,one-way departures
2018,ND,DUB,BI,15,one-way departures
2018,ND,BHD,CF,1,one-way departures
2018,ND,BHD,GA,1,one-way departures
2018,ND,BHD,VE,1,one-way departures
2018,ND,DUB,AG,7,one-way departures
2018,ND,BFS,PK,20,one-way departures
2018,ND,BHD,BM,31,one-way departures
2019,ND,DUB,NL,208881,one-way departures
2019,ND,DUB,ES,503797,one-way departures
2019,ND,DUB,SK,25656,one-way departures
2019,ND,DUB,AT,64093,one-way departures
2019,ND,DUB,SE,44187,one-way departures
2019,ND,BFS,PT,22505,one-way departures
2019,ND,BFS,FR,24886,one-way departures
2019,ND,LDY,GB,45535,one-way departures
2019,ND,DUB,LU,19487,one-way departures
2019,ND,BFS,LT,9410,one-way departures
2019,ND,DUB,BG,18117,one-way departures
2019,ND,DUB,RO,20306,one-way departures
2019,ND,DUB,CN,48332,one-way departures
2019,ND,DUB,SG,6531,one-way departures
2019,ND,DUB,TH,2396,one-way departures
2019,ND,BFS,GR,1695,one-way departures
2019,ND,BHD,HK,1041,one-way departures
2019,ND,DUB,IN,22753,one-way departures
2019,ND,BHD,DE,4924,one-way departures
2019,ND,DUB,NG,3961,one-way departures
2019,ND,DUB,KR,5667,one-way departures
2019,ND,BHD,BE,1033,one-way departures
2019,ND,DUB,PH,1966,one-way departures
2019,ND,DUB,OM,899,one-way departures
2019,ND,BHD,CZ,426,one-way departures
2019,ND,DUB,CY,6313,one-way departures
2019,ND,BHD,MT,130,one-way departures
2019,ND,BHD,FI,828,one-way departures
2019,ND,BHD,AE,590,one-way departures
2019,ND,DUB,TT,315,one-way departures
2019,ND,DUB,UA,4904,one-way departures
2019,ND,BHD,IT,2004,one-way departures
2019,ND,BHD,CH,2000,one-way departures
2019,ND,BHD,ZA,1024,one-way departures
2019,ND,DUB,GE,480,one-way departures
2019,ND,BHD,TR,196,one-way departures
2019,ND,BHD,BR,269,one-way departures
2019,ND,BHD,IL,709,one-way departures
2019,ND,BHD,PL,265,one-way departures
2019,ND,DUB,GT,222,one-way departures
2019,ND,DUB,MU,386,one-way departures
2019,ND,BHD,JO,166,one-way departures
2019,ND,DUB,BS,146,one-way departures
2019,ND,DUB,BB,146,one-way departures
2019,ND,LDY,TW,12,one-way departures
2019,ND,BHD,KE,194,one-way departures
2019,ND,DUB,LA,32,one-way departures
2019,ND,DUB,AO,72,one-way departures
2019,ND,BHD,AL,18,one-way departures
2019,ND,BHD,UG,71,one-way departures
2019,ND,DUB,MV,38,one-way departures
2019,ND,DUB,MR,28,one-way departures
2019,ND,DUB,NE,29,one-way departures
2019,ND,DUB,PE,338,one-way departures
2019,ND,DUB,GN,77,one-way departures
2019,ND,BHD,ZW,58,one-way departures
2019,ND,DUB,VG,27,one-way departures
2019,ND,LDY,US,16,one-way departures
2019,ND,DUB,GF,10,one-way departures
2019,ND,DUB,AG,26,one-way departures
2019,ND,BHD,PK,114,one-way departures
2019,ND,DUB,CD,56,one-way departures
2019,ND,LDY,AU,20,one-way departures
2019,ND,DUB,BI,15,one-way departures
2019,ND,DUB,MQ,36,one-way departures
2019,ND,DUB,HT,19,one-way departures
2019,ND,DUB,KG,45,one-way departures
2019,ND,DUB,AM,161,one-way departures
2019,ND,BHD,PA,5,one-way departures
2019,ND,DUB,BN,62,one-way departures
2019,ND,BHD,TN,18,one-way departures
2019,ND,BFS,NZ,18,one-way departures
2019,ND,BHD,GQ,1,one-way departures
2019,ND,BHD,AF,15,one-way departures
2019,ND,BHD,SC,1,one-way departures
2019,ND,DUB,CG,71,one-way departures
2019,ND,BHD,SV,3,one-way departures
2019,ND,LDY,NO,1,one-way departures
2019,ND,BHD,GD,5,one-way departures
2021,ND,DUB,GB,913915,one-way departures
2021,ND,DUB,US,476214,one-way departures
2021,ND,DUB,DK,33330,one-way departures
2021,ND,DUB,HU,24670,one-way departures
2021,ND,DUB,LV,12762,one-way departures
2021,ND,BFS,FR,7524,one-way departures
2021,ND,BFS,LT,3351,one-way departures
2021,ND,DUB,CA,27039,one-way departures
2021,ND,DUB,RU,5833,one-way departures
2021,ND,BFS,PT,8423,one-way departures
2021,ND,DUB,AU,26811,one-way departures
2021,ND,DUB,JP,5177,one-way departures
2021,ND,DUB,MY,1246,one-way departures
2021,ND,DUB,SD,520,one-way departures
2021,ND,DUB,NO,12796,one-way departures
2021,ND,DUB,HR,11000,one-way departures
2021,ND,DUB,ME,195,one-way departures
2021,ND,DUB,PR,912,one-way departures
2021,ND,DUB,CL,861,one-way departures
2021,ND,BHD,SG,195,one-way departures
2021,ND,BHD,ES,4189,one-way departures
2021,ND,BHD,SE,567,one-way departures
2021,ND,DUB,SI,415,one-way departures
2021,ND,BHD,NL,3194,one-way departures
2021,ND,DUB,AZ,94,one-way departures
2021,ND,BHD,NG,858,one-way departures
2021,ND,DUB,SA,2025,one-way departures
2021,ND,BHD,CN,317,one-way departures
2021,ND,DUB,IQ,400,one-way departures
2021,ND,BHD,UA,31,one-way departures
2021,ND,DUB,BY,98,one-way departures
2021,ND,DUB,TW,617,one-way departures
2021,ND,BHD,BG,51,one-way departures
2021,ND,DUB,IS,2330,one-way departures
2021,ND,BHD,IN,779,one-way departures
2021,ND,BHD,LU,58,one-way departures
2021,ND,BHD,OM,37,one-way departures
2021,ND,DUB,MA,2581,one-way departures
2021,ND,DUB,JM,107,one-way departures
2021,ND,DUB,VE,45,one-way departures
2021,ND,DUB,KZ,436,one-way departures
2021,ND,DUB,LK,146,one-way departures
2021,ND,DUB,MD,3895,one-way departures
2021,ND,BHD,GE,7,one-way departures
2021,ND,BHD,KR,51,one-way departures
2021,ND,DUB,KY,423,one-way departures
2021,ND,BHD,PH,127,one-way departures
2021,ND,BHD,IE,714,one-way departures
2021,ND,DUB,CO,225,one-way departures
2021,ND,DUB,SN,75,one-way departures
2021,ND,DUB,SO,80,one-way departures
2021,ND,DUB,LB,911,one-way departures
2021,ND,DUB,TZ,219,one-way departures
2021,ND,DUB,MG,12,one-way departures
2021,ND,DUB,CI,114,one-way departures
2021,ND,DUB,BM,275,one-way departures
2021,ND,BHD,BS,40,one-way departures
2021,ND,BHD,RO,107,one-way departures
2021,ND,DUB,FJ,14,one-way departures
2021,ND,BHD,TH,146,one-way departures
2021,ND,DUB,BF,47,one-way departures
2021,ND,BHD,PE,16,one-way departures
2021,ND,DUB,KH,86,one-way departures
2021,ND,DUB,MM,18,one-way departures
2021,ND,DUB,CF,1,one-way departures
2021,ND,DUB,SH,1,one-way departures
2021,ND,DUB,ZM,195,one-way departures
2021,ND,BHD,AM,13,one-way departures
2021,ND,DUB,NA,49,one-way departures
2021,ND,BHD,BB,72,one-way departures
2021,ND,DUB,GY,38,one-way departures
2021,ND,BHD,AT,362,one-way departures
2021,ND,DUB,UZ,17,one-way departures
2021,ND,BFS,SR,1,one-way departures
2021,ND,BHD,CY,207,one-way departures
2021,ND,BFS,GR,1097,one-way departures
2021,ND,BHD,AG,30,one-way departures
2021,ND,DUB,CV,6,one-way departures
2021,ND,BHD,MV,14,one-way departures
2021,ND,DUB,DJ,48,one-way departures
2021,ND,DUB,GI,114,one-way departures
2021,ND,DUB,VC,5,one-way departures
2021,ND,BHD,GT,4,one-way departures
2021,ND,DUB,GA,16,one-way departures
2021,ND,BHD,MU,28,one-way departures
2022,ND,DUB,GR,30683,one-way departures
2022,ND,DUB,FR,286659,one-way departures
2022,ND,BHD,GB,221469,one-way departures
2022,ND,BFS,GR,4389,one-way departures
2022,ND,DUB,NZ,6099,one-way departures
2022,ND,BFS,FR,17066,one-way departures
2022,ND,DUB,MX,4693,one-way departures
2022,ND,DUB,BO,2370,one-way departures
2022,ND,DUB,QA,915,one-way departures
2022,ND,DUB,KW,1234,one-way departures
2022,ND,DUB,PT,97744,one-way departures
2022,ND,DUB,EE,4362,one-way departures
2022,ND,BHD,US,17785,one-way departures
2022,ND,BHD,DK,936,one-way departures
2022,ND,DUB,AR,2340,one-way departures
2022,ND,DUB,BD,418,one-way departures
2022,ND,DUB,LT,24793,one-way departures
2022,ND,DUB,GH,519,one-way departures
2022,ND,DUB,ID,549,one-way departures
2022,ND,BHD,NO,447,one-way departures
2022,ND,DUB,RS,1441,one-way departures
2022,ND,DUB,BA,238,one-way departures
2022,ND,DUB,BH,892,one-way departures
2022,ND,BHD,CA,2190,one-way departures
2022,ND,BHD,HU,262,one-way departures
2022,ND,DUB,EC,222,one-way departures
2022,ND,BHD,AU,1900,one-way departures
2022,ND,DUB,VN,471,one-way departures
2022,ND,DUB,IR,522,one-way departures
2022,ND,BHD,SA,455,one-way departures
2022,ND,BHD,MY,315,one-way departures
2022,ND,DUB,EG,1408,one-way departures
2022,ND,BHD,MA,91,one-way departures
2022,ND,BHD,GI,28,one-way departures
2022,ND,BHD,IS,37,one-way departures
2022,ND,DUB,NC,39,one-way departures
2022,ND,DUB,UY,661,one-way departures
2022,ND,DUB,RE,268,one-way departures
2022,ND,DUB,KN,78,one-way departures
2022,ND,BHD,HR,96,one-way departures
2022,ND,DUB,MN,114,one-way departures
2022,ND,DUB,PG,47,one-way departures
2022,ND,DUB,CR,745,one-way departures
2022,ND,DUB,BJ,51,one-way departures
2022,ND,BHD,KY,54,one-way departures
2022,ND,DUB,NP,219,one-way departures
2022,ND,BHD,SI,30,one-way departures
2022,ND,BHD,JP,249,one-way departures
2022,ND,BHD,LK,36,one-way departures
2022,ND,DUB,NI,22,one-way departures
2022,ND,BHD,IQ,117,one-way departures
2022,ND,DUB,BZ,53,one-way departures
2022,ND,DUB,PW,5,one-way departures
2022,ND,DUB,VI,49,one-way departures
2022,ND,DUB,MW,213,one-way departures
2022,ND,DUB,TC,44,one-way departures
2022,ND,BHD,PR,12,one-way departures
2022,ND,BHD,CO,55,one-way departures
2022,ND,BFS,EE,5,one-way departures
2022,ND,DUB,ML,88,one-way departures
2022,ND,BHD,CL,90,one-way departures
2022,ND,BHD,NA,25,one-way departures
2022,ND,DUB,SR,137,one-way departures
2022,ND,DUB,PY,96,one-way departures
2022,ND,DUB,LY,2,one-way departures
2022,ND,DUB,GM,22,one-way departures
2022,ND,BHD,RU,10,one-way departures
2022,ND,BHD,JM,42,one-way departures
2022,ND,DUB,TL,2,one-way departures
2022,ND,DUB,SL,117,one-way departures
2022,ND,DUB,LC,94,one-way departures
2022,ND,BHD,TZ,17,one-way departures
2022,ND,BHD,BM,115,one-way departures
2022,ND,BHD,DJ,1,one-way departures
2022,ND,BHD,KZ,29,one-way departures
2022,ND,BFS,EG,1,one-way departures
2022,ND,BHD,LB,14,one-way departures
2022,ND,BFS,NP,1,one-way departures
2022,ND,BFS,RS,1,one-way departures
2022,ND,DUB,GU,1,one-way departures
2022,ND,BFS,PT,19436,one-way departures
2022,ND,BHD,AZ,45,one-way departures
2022,ND,BHD,GA,6,one-way departures
2022,ND,BHD,VC,2,one-way departures
2024,ND,DUB,GR,38856,one-way departures
2024,ND,BFS,ES,136557,one-way departures
2024,ND,BFS,CY,5038,one-way departures
2024,ND,DUB,PT,122396,one-way departures
2024,ND,DUB,LT,26167,one-way departures
2024,ND,DUB,FR,459701,one-way departures
2024,ND,DUB,EG,2371,one-way departures
2024,ND,DUB,NZ,9323,one-way departures
2024,ND,DUB,EE,4938,one-way departures
2024,ND,DUB,MX,5401,one-way departures
2024,ND,DUB,KW,1028,one-way departures
2024,ND,BHD,FR,1735,one-way departures
2024,ND,DUB,AR,2474,one-way departures
2024,ND,DUB,NP,277,one-way departures
2024,ND,DUB,CR,959,one-way departures
2024,ND,DUB,QA,1587,one-way departures
2024,ND,BHD,GR,406,one-way departures
2024,ND,DUB,UY,687,one-way departures
2024,ND,DUB,BH,865,one-way departures
2024,ND,DUB,IR,466,one-way departures
2024,ND,BFS,NL,11917,one-way departures
2024,ND,DUB,ID,763,one-way departures
2024,ND,DUB,BO,568,one-way departures
2024,ND,DUB,RE,241,one-way departures
2024,ND,DUB,SR,253,one-way departures
2024,ND,DUB,GH,563,one-way departures
2024,ND,DUB,MW,269,one-way departures
2024,ND,DUB,VN,1348,one-way departures
2024,ND,DUB,BJ,60,one-way departures
2024,ND,DUB,MK,202,one-way departures
2024,ND,BHD,AR,86,one-way departures
2024,ND,BHD,VN,86,one-way departures
2024,ND,BHD,PT,417,one-way departures
2024,ND,DUB,GL,29,one-way departures
2024,ND,DUB,EC,196,one-way departures
2024,ND,DUB,RS,1270,one-way departures
2024,ND,BHD,KW,226,one-way departures
2024,ND,DUB,ML,29,one-way departures
2024,ND,LDY,FR,22,one-way departures
2024,ND,BFS,SE,34,one-way departures
2024,ND,BHD,MX,273,one-way departures
2024,ND,DUB,PG,43,one-way departures
2024,ND,BFS,RO,26,one-way departures
2024,ND,DUB,KN,145,one-way departures
2024,ND,DUB,TC,209,one-way departures
2024,ND,BHD,QA,197,one-way departures
2024,ND,BHD,GH,150,one-way departures
2024,ND,DUB,BD,522,one-way departures
2024,ND,BHD,EE,58,one-way departures
2024,ND,BHD,ID,84,one-way departures
2024,ND,DUB,VI,12,one-way departures
2024,ND,DUB,PY,80,one-way departures
2024,ND,BHD,EG,130,one-way departures
2024,ND,BHD,NZ,457,one-way departures
2024,ND,BHD,BA,12,one-way departures
2024,ND,DUB,BZ,65,one-way departures
2024,ND,DUB,GM,24,one-way departures
2024,ND,BHD,BH,162,one-way departures
2024,ND,DUB,BA,315,one-way departures
2024,ND,BHD,MW,17,one-way departures
2024,ND,DUB,LY,41,one-way departures
2024,ND,BFS,AT,686,one-way departures
2024,ND,DUB,LC,124,one-way departures
2024,ND,BHD,BD,14,one-way departures
2024,ND,BHD,RS,97,one-way departures
2024,ND,BFS,PH,3,one-way departures
2024,ND,BHD,LT,74,one-way departures
2024,ND,LDY,BH,5,one-way departures
2024,ND,BHD,PY,6,one-way departures
2024,ND,BHD,EC,17,one-way departures
2024,ND,DUB,MN,221,one-way departures
2024,ND,DUB,NI,37,one-way departures
2024,ND,DUB,SL,55,one-way departures
2024,ND,DUB,GU,6,one-way departures
2024,ND,BHD,NP,41,one-way departures
2024,ND,DUB,BL,2,one-way departures
2024,ND,DUB,NC,6,one-way departures
2024,ND,LDY,NZ,1,one-way departures
2024,ND,BFS,IE,25,one-way departures
2024,ND,BHD,NI,3,one-way departures
2024,ND,BHD,MK,6,one-way departures
2025,ND,DUB,FR,411072,one-way departures
2025,ND,BFS,GB,586934,one-way departures
2025,ND,DUB,PT,143913,one-way departures
2025,ND,DUB,LT,33475,one-way departures
2025,ND,DUB,GR,44431,one-way departures
2025,ND,DUB,EE,7220,one-way departures
2025,ND,DUB,MX,6450,one-way departures
2025,ND,BFS,HU,3351,one-way departures
2025,ND,BFS,US,531,one-way departures
2025,ND,DUB,NZ,10565,one-way departures
2025,ND,BHD,FR,1715,one-way departures
2025,ND,DUB,BH,782,one-way departures
2025,ND,DUB,GH,687,one-way departures
2025,ND,DUB,BD,719,one-way departures
2025,ND,DUB,AR,2978,one-way departures
2025,ND,DUB,SR,280,one-way departures
2025,ND,DUB,ID,1423,one-way departures
2025,ND,BFS,MA,2906,one-way departures
2025,ND,BFS,NO,337,one-way departures
2025,ND,DUB,RE,259,one-way departures
2025,ND,DUB,VN,2081,one-way departures
2025,ND,DUB,MN,217,one-way departures
2025,ND,DUB,BA,265,one-way departures
2025,ND,DUB,SL,134,one-way departures
2025,ND,DUB,QA,2997,one-way departures
2025,ND,LDY,AL,55,one-way departures
2025,ND,DUB,EG,2448,one-way departures
2025,ND,DUB,KW,1031,one-way departures
2025,ND,DUB,IR,150,one-way departures
2025,ND,BHD,RS,133,one-way departures
2025,ND,DUB,CR,898,one-way departures
2025,ND,DUB,RS,858,one-way departures
2025,ND,BHD,BD,38,one-way departures
2025,ND,DUB,BJ,42,one-way departures
2025,ND,BHD,GR,254,one-way departures
2025,ND,BFS,DK,95,one-way departures
2025,ND,BHD,KW,96,one-way departures
2025,ND,DUB,MW,419,one-way departures
2025,ND,LDY,DE,66,one-way departures
2025,ND,BHD,AR,105,one-way departures
2025,ND,DUB,UY,770,one-way departures
2025,ND,BHD,MK,40,one-way departures
2025,ND,BHD,MX,90,one-way departures
2025,ND,BHD,NZ,429,one-way departures
2025,ND,BHD,QA,75,one-way departures
2025,ND,DUB,LY,119,one-way departures
2025,ND,DUB,NI,51,one-way departures
2025,ND,DUB,NP,313,one-way departures
2025,ND,DUB,GL,16,one-way departures
2025,ND,DUB,MK,274,one-way departures
2025,ND,BHD,NP,47,one-way departures
2025,ND,DUB,PY,99,one-way departures
2025,ND,LDY,AE,20,one-way departures
2025,ND,BHD,PY,8,one-way departures
2025,ND,LDY,IT,23,one-way departures
2025,ND,BHD,BH,82,one-way departures
2025,ND,BHD,EG,59,one-way departures
2025,ND,BHD,ID,77,one-way departures
2025,ND,DUB,TC,42,one-way departures
2025,ND,DUB,VI,69,one-way departures
2025,ND,DUB,EC,116,one-way departures
2025,ND,BHD,IR,6,one-way departures
2025,ND,LDY,BE,45,one-way departures
2025,ND,BFS,CA,8,one-way departures
2025,ND,LDY,CZ,5,one-way departures
2025,ND,LDY,KE,9,one-way departures
2025,ND,BHD,PT,447,one-way departures
2025,ND,BHD,UY,41,one-way departures
2025,ND,LDY,PL,7,one-way departures
2025,ND,BHD,VN,56,one-way departures
2025,ND,BHD,TC,3,one-way departures
2025,ND,DUB,PG,23,one-way departures
2025,ND,DUB,ML,22,one-way departures
2025,ND,LDY,ZA,20,one-way departures
2025,ND,BHD,GH,99,one-way departures
2025,ND,LDY,IL,20,one-way departures
2025,ND,DUB,LC,9,one-way departures
2025,ND,BFS,AU,22,one-way departures
2025,ND,BHD,MW,31,one-way departures
2025,ND,LDY,PK,1,one-way departures
2025,ND,BHD,ML,1,one-way departures
2025,ND,DUB,BO,34,one-way departures
2025,ND,BHD,CR,2,one-way departures
2025,ND,LDY,FI,4,one-way departures
2025,ND,LDY,CH,49,one-way departures
2025,ND,BHD,LC,1,one-way departures
2025,ND,LDY,HK,0,one-way departures
2025,ND,BHD,VI,4,one-way departures
2025,ND,BHD,EE,26,one-way departures
2025,ND,BHD,BO,0,one-way departures
2025,ND,BHD,BZ,17,one-way departures
2013,POO,BFS,PT,9840,one-way departures
2013,POO,BHD,MT,67,one-way departures
2013,POO,BHD,JO,149,one-way departures
2013,POO,BFS,NZ,20,one-way departures
2013,POO,BHD,AW,3,one-way departures
2013,POO,BHD,PF,2,one-way departures
2013,POO,BHD,ET,3,one-way departures
2013,POO,DUB,VC,4,one-way departures
2013,POO,BHD,CM,2,one-way departures
2013,POO,DUB,CF,0,one-way departures
2023,ND,BFS,NO,421,one-way departures
2023,ND,LDY,FR,185,one-way departures
2023,ND,DUB,BQ,131,one-way departures
2023,ND,BFS,IS,13,one-way departures
2023,ND,BHD,CI,10,one-way departures
2023,ND,BHD,GI,5,one-way departures
2023,ND,BFS,US,536,one-way departures
2023,ND,DUB,BI,10,one-way departures
2023,ND,LDY,QA,2,one-way departures
2023,ND,BHD,PR,3,one-way departures
2023,ND,BHD,MD,2,one-way departures
2023,ND,DUB,TO,9,one-way departures
2023,ND,BHD,MM,1,one-way departures
2023,ND,BFS,CA,1,one-way departures
2023,ND,BHD,GY,19,one-way departures
